session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,epoch_time,seconds_on_page,subsession_pk,auto_submitted
3,5,rcqe8ilk,86,incomplete_mean,Results,1583951139,6,33,False
3,5,rcqe8ilk,88,incomplete_mean,Pagos,1583951168,29,33,False
3,5,rcqe8ilk,89,survey,CognitiveReflectionTest,1583951225,57,3,False
3,5,rcqe8ilk,90,survey2,DemographicsPageOne,1583951291,66,3,False
3,5,rcqe8ilk,91,survey2,DemographicsPageTwo,1583951351,60,3,False
3,5,rcqe8ilk,92,survey2,DemographicsPageThree,1583951399,48,3,False
3,5,rcqe8ilk,93,survey2,DemographicsPageFour,1583951472,73,3,False
3,6,ttu7o6xm,1,incomplete_mean,Welcome,1583950128,55,23,False
3,6,ttu7o6xm,2,incomplete_mean,Instructions,1583950645,517,23,False
3,6,ttu7o6xm,3,incomplete_mean,Cutoff,1583950674,29,23,False
3,6,ttu7o6xm,4,incomplete_mean,CutWaitPage,1583950674,0,23,False
3,6,ttu7o6xm,5,incomplete_mean,ResultsWaitPage,1583950718,44,23,False
3,6,ttu7o6xm,6,incomplete_mean,Results,1583950736,18,23,False
3,6,ttu7o6xm,7,incomplete_mean,Trial,1583950741,5,23,False
3,6,ttu7o6xm,11,incomplete_mean,Cutoff,1583950770,29,24,False
3,6,ttu7o6xm,12,incomplete_mean,CutWaitPage,1583950778,8,24,False
3,6,ttu7o6xm,13,incomplete_mean,ResultsWaitPage,1583950788,10,24,False
3,6,ttu7o6xm,14,incomplete_mean,Results,1583950801,13,24,False
3,6,ttu7o6xm,19,incomplete_mean,Cutoff,1583950815,14,25,False
3,6,ttu7o6xm,20,incomplete_mean,CutWaitPage,1583950820,5,25,False
3,6,ttu7o6xm,21,incomplete_mean,ResultsWaitPage,1583950843,23,25,False
3,6,ttu7o6xm,22,incomplete_mean,Results,1583950856,13,25,False
3,6,ttu7o6xm,27,incomplete_mean,Cutoff,1583950870,14,26,False
3,6,ttu7o6xm,28,incomplete_mean,CutWaitPage,1583950903,33,26,False
3,6,ttu7o6xm,29,incomplete_mean,ResultsWaitPage,1583950903,0,26,False
3,6,ttu7o6xm,30,incomplete_mean,Results,1583950914,11,26,False
3,6,ttu7o6xm,35,incomplete_mean,Cutoff,1583950931,17,27,False
3,6,ttu7o6xm,36,incomplete_mean,CutWaitPage,1583950931,0,27,False
3,6,ttu7o6xm,37,incomplete_mean,ResultsWaitPage,1583950943,12,27,False
